"","Customer.ID","Customer.Type","Address","City","State","SUMActualTimeToCompleteInHrs","SUMDelayInResponseTimeInHrs","SUMTicketRevenue","CustomerRecentVisit","SumDiffInConsecutiveCallsInHrs","DistinctJobCodeCounts","DistinctRevCodeCounts","TotCallsOnSunday","TotCallsOnMonday","TotCallsOnTuesday","TotCallsOnWednesday","TotCallsOnThursday","TotCallsOnFriday","TotCallsOnSaturday","CustomerFrequency","AvgActualTimeToCompleteInHrs","AvgDiffInConsecutiveCallsInHrs","AvgDelayInResponseTimeInHrs"
"527","C000526","CustType03","461 Address","HOUSTON","TX",12.1833333333333,6.71666666666667,1731.85,2011-12-12 13:42:00,6503.61666666667,4,2,0,3,1,1,0,0,0,5,2.43666666666667,1625.90416666667,1.34333333333333
"528","C000527","CustType03","350 Address","DURHAM/DURHAM","NC",10.4833333333333,13.5333333333333,1416.14,2013-03-11 16:44:00,17250.1166666667,3,2,0,1,0,2,0,1,1,5,2.09666666666667,4312.52916666667,2.70666666666667
"529","C000528","CustType01","321 Address","CUMBERLAND","RI",127.083333333333,17.4166666666667,2031.91,2011-11-21 16:53:00,6021.91666666667,3,1,0,1,1,1,1,1,0,5,25.4166666666667,1505.47916666667,3.48333333333333
"530","C000529","CustType03","193 Address","DURHAM","NC",52.9833333333333,4.7,7742.41,2014-01-10 17:49:00,24844.1166666667,2,2,0,0,2,1,1,1,0,5,10.5966666666667,6211.02916666667,0.94
"531","C000530","CustType01","648 Address","GLEN BURNIE","MD",9.35,9.26666666666667,1690.85,2013-12-15 14:43:00,24215.6666666667,3,2,1,1,0,1,0,0,2,5,1.87,6053.91666666667,1.85333333333333
"532","C000531","CustType01","700 Address","PEMBROKE PINES","FL",19.6,13.95,3302,2013-11-27 12:58:00,23761.35,4,1,1,1,2,0,0,0,1,5,3.92,5940.3375,2.79
"533","C000532","CustType01","763 Address","RALEIGH","NC",21.9833333333333,6.23333333333333,2285.31,2014-01-27 17:44:00,25212.9166666667,5,2,2,1,1,0,0,1,0,5,4.39666666666667,6303.22916666667,1.24666666666667
"534","C000533","CustType03","300 Address","KENNER","LA",17.6333333333333,8.11666666666667,1784.75,2013-05-29 20:29:00,19323.8166666667,2,2,0,0,1,3,1,0,0,5,3.52666666666667,4830.95416666667,1.62333333333333
"535","C000534","CustType01","929 Address","APOLLO BEACH","FL",13.2,19.4333333333333,1047,2013-12-14 15:54:00,23951.0333333333,5,1,1,1,0,2,0,0,1,5,2.64,5987.75833333333,3.88666666666667
"536","C000535","CustType02","1029 Address","BENSALEM","PA",11.95,12.5666666666667,2406.85,2013-11-27 16:57:00,21864.3166666667,5,2,0,0,1,2,1,1,0,5,2.39,5466.07916666667,2.51333333333333
"537","C000536","CustType01","296 Address","PORT JEFFERSON","NY",6.25,11.2833333333333,2082.03,2012-10-10 10:46:00,13753.2833333333,3,2,0,1,0,2,2,0,0,5,1.25,3438.32083333333,2.25666666666667
"538","C000537","CustType01","689 Address","RALEIGH","NC",10.8666666666667,6.86666666666667,1044.12,2014-01-21 11:13:00,24973.8166666667,4,2,0,1,1,0,1,0,2,5,2.17333333333333,6243.45416666667,1.37333333333333
"539","C000538","CustType03","434 Address","PHILADELPHIA","PA",26.85,16.0166666666667,2604.13,2011-07-07 17:25:00,2824.35,2,2,0,1,0,1,1,2,0,5,5.37,706.0875,3.20333333333333
"540","C000539","CustType01","618 Address","HAMILTON SQUARE","NJ",6.91666666666667,0.833333333333333,1447.91,2011-07-26 22:15:00,3104.1,4,2,1,0,1,1,0,1,1,5,1.38333333333333,776.025,0.166666666666667
"541","C000540","CustType01","81 Address","WILMINGTON","DE",19.7666666666667,29.2666666666667,2677.46,2012-10-27 10:10:00,14078.1333333333,4,2,1,1,0,1,1,0,1,5,3.95333333333333,3519.53333333333,5.85333333333333
"542","C000541","CustType01","339 Address","CHAPEL HILL","NC",9.55,4.15,1071.78,2012-08-04 10:28:00,11999.1,5,1,1,0,2,1,0,1,0,5,1.91,2999.775,0.83
"543","C000542","CustType03","162 Address","TAMPA","FL",11.45,14.65,1217.76,2011-09-06 18:04:00,4033.53333333333,5,3,0,0,4,0,1,0,0,5,2.29,1008.38333333333,2.93
"544","C000543","CustType02","873 Address","STATEN ISLAND","NY",8.61666666666667,34.35,2134.17,2012-10-23 23:14:00,13946.9666666667,2,1,1,0,2,1,1,0,0,5,1.72333333333333,3486.74166666667,6.87
"545","C000544","CustType01","21 Address","EAST ELMHURST","NY",9,17.8166666666667,1222.91,2014-01-26 14:56:00,26614.4833333333,3,1,1,0,1,1,1,1,0,5,1.8,6653.62083333333,3.56333333333333
"546","C000545","CustType02","460 Address","FT LAUDERDALE","FL",13.6833333333333,11.6,1834.54,2012-11-04 11:29:00,14153.7666666667,2,2,1,0,0,0,2,0,2,5,2.73666666666667,3538.44166666667,2.32
"547","C000546","CustType01","899 Address","MEDFORD","NY",10.05,6.31666666666667,2082.27,2014-01-02 10:29:00,24263.25,4,1,3,0,0,1,1,0,0,5,2.01,6065.8125,1.26333333333333
"548","C000547","CustType01","503 Address","ELMONT","NY",13.5833333333333,5.03333333333333,2164.28,2013-09-14 11:56:00,21550.0166666667,5,1,0,1,0,2,1,1,0,5,2.71666666666667,5387.50416666667,1.00666666666667
"549","C000548","CustType01","948 Address","WEST FALLS","NY",13.6,6.58333333333333,1360.8,2013-12-28 16:46:00,24050.85,5,2,0,1,1,0,0,2,1,5,2.72,6012.7125,1.31666666666667
"550","C000549","CustType02","185 Address","FLUSHING","NY",13.4,16.4833333333333,2940.6,2013-06-21 19:03:00,19437.95,2,1,1,2,1,0,0,1,0,5,2.68,4859.4875,3.29666666666667
"551","C000550","CustType01","926 Address","NORWALK","CT",9.43333333333333,5.23333333333333,1080.6,2012-11-30 10:03:00,14534.1833333333,3,1,0,1,1,0,2,0,1,5,1.88666666666667,3633.54583333333,1.04666666666667
"552","C000551","CustType01","909 Address","CHARLOTTE","NC",15.5,4.31666666666667,1998.46,2013-02-26 19:32:00,16646.0666666667,5,2,0,1,1,1,0,1,1,5,3.1,4161.51666666667,0.863333333333333
"553","C000552","CustType02","801 Address","NEW ORLEANS","LA",15.2166666666667,5.75,1358.68,2013-12-16 13:29:00,23659.85,2,1,0,1,2,0,1,1,0,5,3.04333333333333,5914.9625,1.15
"554","C000553","CustType03","969 Address","NORTHPORT","NY",7.35,7.65,1500.09,2013-04-30 15:35:00,18001.05,1,1,0,3,1,0,0,0,0,4,1.8375,6000.35,1.9125
"555","C000554","CustType03","71 Address","BRONXVILLE","NY",9.73333333333333,21.5666666666667,1626.73,2013-04-16 13:25:00,17657.9166666667,3,1,0,1,2,0,1,1,0,5,1.94666666666667,4414.47916666667,4.31333333333333
"556","C000555","CustType03","487 Address","AMHERST","NY",7.3,2.11666666666667,1359.38,2013-09-10 15:06:00,21170.9833333333,3,3,0,0,2,1,2,0,0,5,1.46,5292.74583333333,0.423333333333333
"557","C000556","CustType01","692 Address","CHARLOTTE","NC",11.2666666666667,17.75,1286.87,2013-01-03 12:26:00,14979.8166666667,5,2,0,1,1,2,1,0,0,5,2.25333333333333,3744.95416666667,3.55
"558","C000557","CustType01","593 Address","FT LAUDERDALE","FL",22.3333333333333,3.03333333333333,1125,2011-09-21 11:00:00,3766.11666666667,4,1,0,2,0,1,0,2,0,5,4.46666666666667,941.529166666667,0.606666666666667
"559","C000558","CustType03","188 Address","NEW YORK","NY",11.45,2.46666666666667,2018.53,2012-08-07 14:49:00,11443.2166666667,4,2,0,3,1,0,1,0,0,5,2.29,2860.80416666667,0.493333333333333
"560","C000559","CustType03","789 Address","PORTLAND","CT",59.45,3.53333333333333,3869.31,2014-01-31 14:34:00,24434.9666666667,3,3,0,0,1,1,0,3,0,5,11.89,6108.74166666667,0.706666666666667
"561","C000560","CustType01","102 Address","KEARNY","NJ",8.38333333333333,24.3166666666667,1297.36,2014-01-12 16:36:00,23966.6666666667,3,2,2,0,1,0,1,0,1,5,1.67666666666667,5991.66666666667,4.86333333333333
"562","C000561","CustType01","396 Address","PHILADELPHIA","PA",12.1833333333333,2.21666666666667,1680.12,2013-01-23 09:40:00,15398.0166666667,4,2,0,1,1,1,0,1,1,5,2.43666666666667,3849.50416666667,0.443333333333333
"563","C000562","CustType01","304 Address","LUTZ","FL",44.3333333333333,0,1332.46,2012-05-08 12:15:00,8928.76666666667,5,1,0,0,0,2,2,0,1,5,8.86666666666667,2232.19166666667,0
"564","C000563","CustType02","942 Address","NEW ORLEANS","LA",10.4666666666667,3.46666666666667,1052.14,2013-07-07 12:39:00,19229.6666666667,5,2,0,2,0,1,1,0,1,5,2.09333333333333,4807.41666666667,0.693333333333333
"565","C000564","CustType02","600 Address","BALTIMORE","MD",11.8333333333333,32.6333333333333,976.56,2011-10-05 18:41:00,3835.08333333333,5,2,0,0,2,1,2,0,0,5,2.36666666666667,958.770833333333,6.52666666666667
"566","C000565","CustType01","398 Address","WILLIAMSBURG","VA",13.5333333333333,9.23333333333333,1840.02,2013-06-23 17:01:00,18861.7666666667,4,2,3,0,0,0,1,1,0,5,2.70666666666667,4715.44166666667,1.84666666666667
"567","C000566","CustType01","835 Address","NORFOLK","VA",10.8833333333333,3.5,1273.96,2013-06-03 12:25:00,18316,5,2,0,0,1,0,1,0,3,5,2.17666666666667,4579,0.7
"568","C000567","CustType01","800 Address","KING OF PRUSSIA","PA",9.8,0,2015.36,2012-10-07 23:58:00,12529.8333333333,3,1,0,2,0,1,0,2,0,5,1.96,3132.45833333333,0
"569","C000568","CustType01","306 Address","SAN ANTONIO","TX",12.8,1.71666666666667,1824.59,2013-08-09 13:31:00,19867.3833333333,5,2,0,3,0,1,1,0,0,5,2.56,4966.84583333333,0.343333333333333
"570","C000569","CustType02","713 Address","STATEN ISLAND","NY",10.3666666666667,19.5833333333333,1985.13,2013-02-12 22:30:00,15574.6666666667,3,2,0,1,2,1,1,0,0,5,2.07333333333333,3893.66666666667,3.91666666666667
"571","C000570","CustType01","181 Address","NEWPORT NEWS","VA",18.8666666666667,5.73333333333333,1437.35,2013-12-30 17:36:00,23237.35,4,1,0,1,1,1,1,0,1,5,3.77333333333333,5809.3375,1.14666666666667
"572","C000571","CustType01","1015 Address","WESTFORD","MA",11.4,14.95,1847,2013-04-03 14:45:00,16731.4,3,1,0,0,1,1,0,0,3,5,2.28,4182.85,2.99
"573","C000572","CustType01","220 Address","PALM CITY","FL",34.5833333333333,0.366666666666667,1379,2012-09-11 09:38:00,11765.2833333333,5,2,0,2,2,0,0,1,0,5,6.91666666666667,2941.32083333333,0.0733333333333333
"574","C000573","CustType01","638 Address","TAMPA","FL",19.2833333333333,4.16666666666667,3343.42,2012-03-22 17:15:00,7755.03333333333,1,1,2,3,0,0,0,0,0,5,3.85666666666667,1938.75833333333,0.833333333333333
"575","C000574","CustType01","407 Address","BALTIMORE","MD",14.45,2.1,1590.18,2013-09-17 10:42:00,20630.1166666667,4,2,2,1,1,1,0,0,0,5,2.89,5157.52916666667,0.42
"576","C000575","CustType01","961 Address","PHILADELPHIA","PA",12.6333333333333,14.1166666666667,3960,2013-11-21 10:53:00,21353.6166666667,2,2,0,2,0,0,2,1,0,5,2.52666666666667,5338.40416666667,2.82333333333333
"577","C000576","CustType01","712 Address","WILLINGBORO","NJ",14.0666666666667,8.6,1795.69,2013-07-20 11:01:00,19196.7666666667,4,2,1,0,1,0,1,0,2,5,2.81333333333333,4799.19166666667,1.72
"578","C000577","CustType01","280 Address","STATEN ISLAND","NY",9.4,32.85,1067.45,2011-12-07 16:56:00,4994.41666666667,2,2,1,0,0,2,0,2,0,5,1.88,1248.60416666667,6.57
"579","C000578","CustType02","313 Address","SOUTH AMBOY","NJ",8.36666666666667,3.15,1346.05,2013-11-16 16:30:00,22024.8333333333,2,2,0,0,1,1,0,2,1,5,1.67333333333333,5506.20833333333,0.63
"580","C000579","CustType01","298 Address","BRANDON","FL",8.1,11.3,1010.48,2013-10-07 11:30:00,21044.3,3,2,0,1,0,0,0,2,2,5,1.62,5261.075,2.26
"581","C000580","CustType01","1045 Address","JACKSONVILLE","FL",10.25,3.36666666666667,1111.74,2013-09-23 18:32:00,20643.3166666667,4,2,1,1,1,0,0,0,2,5,2.05,5160.82916666667,0.673333333333333
"582","C000581","CustType01","1016 Address","JERSEY CITY","NJ",15.9166666666667,0.766666666666667,3519.63,2014-01-30 10:30:00,23731.2833333333,4,2,2,0,1,0,2,0,0,5,3.18333333333333,5932.82083333333,0.153333333333333
"583","C000582","CustType01","155 Address","JACKSONVILLE","FL",13.4166666666667,23.4333333333333,1233.49,2012-09-14 14:37:00,11664.7666666667,5,1,1,3,0,0,1,0,0,5,2.68333333333333,2916.19166666667,4.68666666666667
"584","C000583","CustType01","362 Address","KENNER","LA",13.8833333333333,7.55,3203.09,2013-07-26 12:06:00,19223.1,4,1,1,1,1,0,2,0,0,5,2.77666666666667,4805.775,1.51
"585","C000584","CustType01","1010 Address","BALTIMORE","MD",17.85,1.55,1796,2013-12-16 20:28:00,22653.2666666667,2,2,0,1,2,0,0,0,2,5,3.57,5663.31666666667,0.31
"586","C000585","CustType02","22 Address","PHILADELPHIA","PA",17.9166666666667,2.4,2211.19,2014-01-15 13:08:00,23305.8833333333,3,1,0,0,1,1,1,1,1,5,3.58333333333333,5826.47083333333,0.48
"587","C000586","CustType01","276 Address","MASSAPEQUA","NY",8.06666666666667,4.5,1214.43,2012-12-11 14:13:00,13680.2833333333,4,2,2,1,1,0,0,0,1,5,1.61333333333333,3420.07083333333,0.9
"588","C000587","CustType03","836 Address","EAST AMHERST","NY",-4.53333333333333,4.33333333333333,1227.78,2013-01-16 10:33:00,14446.6166666667,2,2,0,0,2,1,2,0,0,5,-0.906666666666667,3611.65416666667,0.866666666666667
"589","C000588","CustType01","960 Address","SAN ANTONIO","TX",13.6666666666667,18.4,1578.89,2013-12-24 19:33:00,22634.2833333333,2,1,1,0,1,0,2,1,0,5,2.73333333333333,5658.57083333333,3.68
"590","C000589","CustType03","257 Address","HOUMA","LA",41.0166666666667,10.8,8651,2011-10-04 17:25:00,2205.83333333333,2,2,0,1,0,0,1,3,0,5,8.20333333333333,551.458333333333,2.16
"591","C000590","CustType01","157 Address","FLUSHING","NY",15.7,25.1166666666667,6004.45,2012-01-30 17:56:00,5969.95,3,2,0,3,0,0,1,0,1,5,3.14,1492.4875,5.02333333333333
"592","C000591","CustType01","1011 Address","COCKEYSVILLE","MD",10.7666666666667,16.0166666666667,1489.12,2013-03-28 16:21:00,16084.0833333333,3,2,2,0,0,1,1,0,1,5,2.15333333333333,4021.02083333333,3.20333333333333
"593","C000592","CustType01","714 Address","MOUNT HOLLY","NJ",12.4166666666667,1.98333333333333,2303.73,2014-01-05 13:50:00,24948.0833333333,4,2,1,0,0,2,0,0,2,5,2.48333333333333,6237.02083333333,0.396666666666667
"594","C000593","CustType01","1013 Address","VIRGINIA BEACH","VA",9.36666666666667,7.3,1010,2013-10-28 17:19:00,18840.0333333333,2,1,1,3,1,0,0,0,0,5,1.87333333333333,4710.00833333333,1.46
"595","C000594","CustType03","39 Address","JACKSONVILLE","FL",9.08333333333333,13.3833333333333,2220,2013-10-08 12:22:00,20654.75,3,2,0,2,3,0,0,0,0,5,1.81666666666667,5163.6875,2.67666666666667
"596","C000595","CustType01","928 Address","BETHESDA","MD",15.5833333333333,10.0666666666667,1907.38,2013-06-24 22:32:00,18101.8333333333,4,1,0,1,0,1,2,1,0,5,3.11666666666667,4525.45833333333,2.01333333333333
"597","C000596","CustType01","556 Address","ARMONK","NY",8.6,7.61666666666667,920.2,2013-11-22 17:29:00,21679.9,1,1,0,1,1,1,0,2,0,5,1.72,5419.975,1.52333333333333
"598","C000597","CustType01","972 Address","RONKONKOMA","NY",10.6666666666667,35.3166666666667,4935.39,2012-12-11 20:47:00,13350.7166666667,4,2,1,0,1,0,0,0,3,5,2.13333333333333,3337.67916666667,7.06333333333333
"599","C000598","CustType01","406 Address","BRIDGEPORT","CT",-10.4,0.416666666666667,1584.85,2013-10-24 16:35:00,23545.6,5,2,1,0,0,2,1,0,1,5,-2.08,5886.4,0.0833333333333333
"600","C000599","CustType01","357 Address","APEX","NC",34.1833333333333,0.0666666666666667,2396.8,2012-09-12 13:28:00,11035.2833333333,3,1,0,1,2,1,0,1,0,5,6.83666666666667,2758.82083333333,0.0133333333333333
"601","C000600","CustType02","936 Address","NEW ORLEANS","LA",12.9,23.8666666666667,1497.99,2013-01-11 13:24:00,13968.4666666667,4,2,1,0,0,3,1,0,0,5,2.58,3492.11666666667,4.77333333333333
"602","C000601","CustType01","572 Address","WEEHAWKEN","NJ",26.6666666666667,0.0666666666666667,10012.5,2013-01-25 12:50:00,13480.0833333333,4,1,0,1,1,1,2,0,0,5,5.33333333333333,3370.02083333333,0.0133333333333333
"603","C000602","CustType01","106 Address","WINTER GARDEN","FL",68.5666666666667,7.55,2246.1,2013-12-02 22:14:00,21598.6833333333,4,1,0,2,0,1,0,2,0,5,13.7133333333333,5399.67083333333,1.51
"604","C000603","CustType03","891 Address","HANOVER","MD",5.86666666666667,11.25,902.52,2013-10-21 17:30:00,20641.4666666667,3,2,0,2,1,0,1,1,0,5,1.17333333333333,5160.36666666667,2.25
"605","C000604","CustType01","227 Address","ROSLINDALE","MA",15.75,1.51666666666667,2781.38,2013-07-04 09:06:00,17965.8833333333,4,2,0,0,1,1,1,2,0,5,3.15,4491.47083333333,0.303333333333333
"606","C000605","CustType01","450 Address","FT LAUDERDALE","FL",9.75,5.91666666666667,1139.37,2014-01-03 15:23:00,22381.2833333333,4,2,0,1,0,2,0,1,1,5,1.95,5595.32083333333,1.18333333333333
"607","C000606","CustType03","144 Address","BRANDON","FL",7.55,11.2333333333333,1371.03,2014-01-16 14:07:00,22670.75,5,2,0,1,1,0,3,0,0,5,1.51,5667.6875,2.24666666666667
"608","C000607","CustType01","773 Address","PROVIDENCE","RI",34.7833333333333,8.11666666666667,5566.17,2013-11-01 16:07:00,20789.3166666667,3,2,0,1,1,0,1,1,1,5,6.95666666666667,5197.32916666667,1.62333333333333
"609","C000608","CustType01","828 Address","PHILADELPHIA","PA",22.4166666666667,19.5,1088.42,2012-07-12 18:56:00,9354.2,2,2,0,0,1,1,1,0,2,5,4.48333333333333,2338.55,3.9
"610","C000609","CustType01","147 Address","CYPRESS","TX",13.7333333333333,11.8666666666667,1448.49,2011-08-06 09:30:00,1131.01666666667,5,2,2,1,0,0,0,2,0,5,2.74666666666667,282.754166666667,2.37333333333333
"611","C000610","CustType01","880 Address","FOREST HILLS","NY",14.3333333333333,6.28333333333333,3473.13,2012-07-28 18:04:00,9696,3,2,0,1,1,1,1,0,1,5,2.86666666666667,2424,1.25666666666667
"612","C000611","CustType03","720 Address","BAYTOWN","TX",8.43333333333333,3.36666666666667,940.58,2013-10-29 12:18:00,20665.15,2,2,0,0,5,0,0,0,0,5,1.68666666666667,5166.2875,0.673333333333333
"613","C000612","CustType01","864 Address","MOUNT LAUREL","NJ",10.35,13.8166666666667,1537.61,2013-11-02 15:18:00,20715.4,4,2,0,1,0,0,2,1,1,5,2.07,5178.85,2.76333333333333
"614","C000613","CustType01","38 Address","SAN ANTONIO","TX",16.7666666666667,10.7666666666667,2428.76,2012-08-10 16:17:00,9939.46666666667,4,2,0,1,0,0,3,1,0,5,3.35333333333333,2484.86666666667,2.15333333333333
"615","C000614","CustType01","953 Address","NEWPORT NEWS","VA",7.68333333333333,13.6333333333333,1157.92,2012-06-09 20:20:00,8400.63333333333,4,2,0,0,0,0,0,2,3,5,1.53666666666667,2100.15833333333,2.72666666666667
"616","C000615","CustType01","124 Address","MIAMI SHORES","FL",36.65,6.1,1037.94,2013-06-15 13:53:00,6779.31666666667,4,2,0,0,1,1,1,0,2,5,7.33,1694.82916666667,1.22
"617","C000616","CustType01","722 Address","RALEIGH","NC",17,7.11666666666667,2164.55,2014-01-01 16:05:00,22060.65,3,2,0,1,1,1,0,0,2,5,3.4,5515.1625,1.42333333333333
"618","C000617","CustType03","965 Address","CORNELIUS","NC",9.08333333333333,11.7666666666667,1214.41,2013-10-28 14:11:00,20348.85,2,2,0,1,1,3,0,0,0,5,1.81666666666667,5087.2125,2.35333333333333
"619","C000618","CustType03","117 Address","MEDIA","PA",11.7333333333333,9.83333333333333,2390.44,2013-01-02 15:29:00,13296.4333333333,4,2,0,0,1,1,2,1,0,5,2.34666666666667,3324.10833333333,1.96666666666667
"620","C000619","CustType01","163 Address","JACKSONVILLE","FL",5.66666666666667,7.61666666666667,934.64,2013-08-27 10:18:00,18936.4,2,1,0,1,1,1,1,1,0,5,1.13333333333333,4734.1,1.52333333333333
"621","C000620","CustType01","361 Address","STATEN ISLAND","NY",7.96666666666667,11.9,1176.35,2013-11-23 13:02:00,21043.75,3,2,0,0,0,0,3,1,1,5,1.59333333333333,5260.9375,2.38
"622","C000621","CustType01","88 Address","HOWELL","NJ",11.8,6.18333333333333,1819.52,2012-10-20 16:33:00,3093.35,5,2,1,0,0,1,1,1,1,5,2.36,773.3375,1.23666666666667
"623","C000622","CustType01","384 Address","BOCA RATON","FL",21.75,6.61666666666667,4385,2012-12-19 17:44:00,12794.4,4,2,1,0,1,3,0,0,0,5,4.35,3198.6,1.32333333333333
"624","C000623","CustType02","273 Address","ELIZABETH","NJ",13.65,7.08333333333333,2271.22,2012-06-24 14:55:00,8451.98333333333,3,2,0,0,0,0,2,1,2,5,2.73,2112.99583333333,1.41666666666667
"625","C000624","CustType01","445 Address","PEEKSKILL","NY",15.0166666666667,23.5,1925.26,2013-07-13 18:18:00,17560.05,3,2,0,0,0,1,0,1,3,5,3.00333333333333,4390.0125,4.7
"626","C000625","CustType01","813 Address","JERICHO","NY",8.43333333333333,15.9166666666667,1072.13,2013-09-03 15:49:00,18855.2,4,1,1,0,1,1,0,1,1,5,1.68666666666667,4713.8,3.18333333333333
"627","C000626","CustType03","224 Address","DERWOOD","MD",9.88333333333333,36.7833333333333,1956.04,2012-03-03 12:24:00,5055.2,4,2,0,1,0,1,0,1,1,4,2.47083333333333,1685.06666666667,9.19583333333333
"628","C000627","CustType01","241 Address","SCHERTZ","TX",22.0166666666667,9.03333333333333,2210.31,2013-09-03 13:18:00,18838.3,5,1,0,2,3,0,0,0,0,5,4.40333333333333,4709.575,1.80666666666667
"629","C000628","CustType03","173 Address","NEW ROCHELLE","NY",15.3,6.81666666666667,3453.83,2013-10-30 19:36:00,20202.5333333333,5,2,0,1,1,1,1,1,0,5,3.06,5050.63333333333,1.36333333333333
"630","C000629","CustType01","788 Address","SYKESVILLE","MD",14.5166666666667,6.21666666666667,2232.15,2013-04-05 11:29:00,15189.5,2,1,0,0,2,2,0,1,0,5,2.90333333333333,3797.375,1.24333333333333
"631","C000630","CustType01","977 Address","CHEEKTOWAGA","NY",15.9833333333333,15.35,1988.86,2013-06-19 20:36:00,16992.55,5,2,0,0,1,1,0,2,1,5,3.19666666666667,4248.1375,3.07
"632","C000631","CustType02","882 Address","WATERBURY","CT",24.0166666666667,0.05,4387.28,2013-12-19 17:39:00,21331.1666666667,4,2,1,0,1,2,1,0,0,5,4.80333333333333,5332.79166666667,0.01
"633","C000632","CustType01","121 Address","RESTON","VA",9.06666666666667,9.48333333333333,1436.07,2012-04-05 13:43:00,6399.61666666667,3,2,1,0,0,1,3,0,0,5,1.81333333333333,1599.90416666667,1.89666666666667
"634","C000633","CustType03","908 Address","CHARLOTTE","NC",7.83333333333333,12.3333333333333,1558.65,2014-01-17 20:18:00,22036.8833333333,2,2,0,1,0,0,1,2,1,5,1.56666666666667,5509.22083333333,2.46666666666667
"635","C000634","CustType01","1058 Address","ELLICOTT CITY","MD",12.1166666666667,12.9,2361.71,2013-08-17 12:36:00,18331.3,4,1,0,2,0,0,1,1,1,5,2.42333333333333,4582.825,2.58
"636","C000635","CustType01","866 Address","CHAPPAQUA","NY",8.1,31.9,2074.69,2011-11-17 15:31:00,2997.9,4,2,2,0,0,1,1,1,0,5,1.62,749.475,6.38
"637","C000636","CustType01","634 Address","JACKSONVILLE","FL",-12.0833333333333,9.05,770.02,2012-10-17 10:09:00,11003.6,4,2,0,0,0,1,1,1,2,5,-2.41666666666667,2750.9,1.81
"638","C000637","CustType02","857 Address","ALEXANDRIA","VA",13.9833333333333,4.86666666666667,1667.74,2012-08-26 14:00:00,9737.81666666667,3,1,3,0,1,0,0,0,1,5,2.79666666666667,2434.45416666667,0.973333333333333
"639","C000638","CustType01","590 Address","SAN ANTONIO","TX",8.28333333333333,1468.45,1218.82,2014-01-16 15:17:00,21931.9166666667,3,1,1,2,0,0,2,0,0,5,1.65666666666667,5482.97916666667,293.69
"640","C000639","CustType01","683 Address","HOUSTON","TX",8.66666666666667,0.883333333333333,1059.07,2013-07-22 10:29:00,17526.0333333333,3,2,0,0,1,0,2,1,1,5,1.73333333333333,4381.50833333333,0.176666666666667
"641","C000640","CustType02","583 Address","RANDALLSTOWN","MD",14.5166666666667,6.8,1793.24,2013-09-03 11:40:00,18621.5,3,1,0,0,1,2,1,1,0,5,2.90333333333333,4655.375,1.36
"642","C000641","CustType01","827 Address","BENSALEM","PA",13.4166666666667,7.01666666666667,1697.24,2013-01-30 10:55:00,13380.0666666667,4,2,0,0,0,1,3,1,0,5,2.68333333333333,3345.01666666667,1.40333333333333
"643","C000642","CustType01","77 Address","GAITHERSBURG","MD",9.16666666666667,21.6166666666667,1939.66,2012-08-07 13:32:00,9147.08333333333,3,2,1,0,2,1,0,0,1,5,1.83333333333333,2286.77083333333,4.32333333333333
"644","C000643","CustType01","411 Address","HAMPTON","VA",6.11666666666667,15.2,965.21,2013-02-19 00:53:00,13830.4166666667,3,1,0,2,1,0,0,1,1,5,1.22333333333333,3457.60416666667,3.04
"645","C000644","CustType01","878 Address","SUGAR LAND","TX",-10.6,15.8,1012.48,2013-08-30 13:36:00,18406.3666666667,2,2,0,0,0,1,1,1,2,5,-2.12,4601.59166666667,3.16
"646","C000645","CustType01","381 Address","SEAFORD","VA",10.5666666666667,10.15,1036.54,2013-02-22 10:25:00,13858.4666666667,4,1,1,1,1,0,1,1,0,5,2.11333333333333,3464.61666666667,2.03
"647","C000646","CustType01","208 Address","BURTONSVILLE","MD",9.58333333333333,18.25,1877.74,2012-09-13 23:35:00,9963.46666666667,5,1,0,0,1,1,2,0,1,5,1.91666666666667,2490.86666666667,3.65
"648","C000647","CustType01","669 Address","CHESAPEAKE","VA",19.2333333333333,18.1,2341.95,2012-06-13 10:22:00,7700.96666666667,4,2,0,1,3,1,0,0,0,5,3.84666666666667,1925.24166666667,3.62
"649","C000648","CustType01","216 Address","TOMBALL","TX",24.5666666666667,20.3333333333333,1118.83,2012-09-10 14:44:00,9830.91666666667,5,2,0,2,1,0,1,0,1,5,4.91333333333333,2457.72916666667,4.06666666666667
"650","C000649","CustType01","759 Address","RIDGEFIELD","CT",26.4666666666667,15.3,1836.48,2011-12-29 11:09:00,3665.68333333333,2,2,0,1,0,0,1,2,1,5,5.29333333333333,916.420833333333,3.06
"651","C000650","CustType01","205 Address","WILMINGTON","DE",157.35,3.08333333333333,2222.1,2013-03-14 14:26:00,14188.3,4,2,1,1,1,0,2,0,0,5,31.47,3547.075,0.616666666666667
"652","C000651","CustType02","574 Address","WEST CHESTER","PA",15.0166666666667,15.2166666666667,3376.14,2012-10-25 11:34:00,10381.0166666667,1,1,1,0,2,2,0,0,0,5,3.00333333333333,2595.25416666667,3.04333333333333
"653","C000652","CustType01","651 Address","CHARLOTTE","NC",8.53333333333333,5.61666666666667,1377,2013-05-18 09:48:00,15585.0666666667,3,2,1,0,0,1,2,1,0,5,1.70666666666667,3896.26666666667,1.12333333333333
